id|Question|Answer_1
1694|Trước đây tôi từng sốc phản vệ 2 lần, một lần khi truyền chai đa vitamin trong viện, tôi không nhớ rõ phản ứng như thế nào nên không biết sốc độ mấy, nhưng y tá cho tôi ngậm viên thuốc dưới lưỡi và ngừng truyền thì một lát sau đỡ. Lần khác sau khi uống thuốc giảm đau hạ sốt có dẫn xuất của codein tôi bị đau bụng, đau lưng dữ dội và toát mồ hôi, sau đó cũng ngậm viên thuốc như vậy thì đỡ. Tôi 44 tuổi, không có bệnh nền. Tôi có chích vaccine Covid-19 được không? Cảm ơn bác sĩ.|" Chào chị, Vì chị không nhớ rõ các triệu chứng và chẩn đoán nên dựa trên mô tả và với tiền sử phản vệ nặng tới 2 lần phải cấp cứu với 2 nguyên nhân khác nhau thì theo chúng tôi chị sẽ tạm hoãn tiêm chủng, cân nhắc giữa lợi ích và nguy cơ.
Cảm ơn câu hỏi của chị. Trân trọng!"
4266|Tại thời điểm ngay sau khi tiêm vắc-xin mà test COVID-19 thì kết quả có bị ảnh hưởng bởi việc tiêm vắc-xin không?|Sau khi tiêm vắc xin thì cơ thể sẽ tạo ra kháng thể chống lại COVID-19. Vì vậy sau khi tiêm vắc xin thì kết quả xét nghiệm nhanh kháng thể (loại xét nghiệm lấy máu để xét nghiệm) sẽ bị ảnh hưởng. Kết quả loại xét nghiệm sinh học phân tử (RT-PCR) hoặc xét nghiệm nhanh kháng nguyên (loại xét nghiệm lấy bệnh phẩm từ họng mũi, mũi hay họng) không bị ảnh hưởng.
3629|Tôi mắc ung thư vú đã điều trị ổn định được 11 năm, đã hóa trị, xạ trị, không uống thuốc. Sau điều trị ung thư, tiểu cầu luôn ở mức thấp 140-150. Sức khỏe hiện tại tốt. Tôi có chích ngừa Covid-19 được không?| Chào chị,  Trường hợp của chị bị ung thư vú đã điều trị ổn định được 11 năm, sau điều trị ung thư tiểu cầu của chị ở mức 140-150 G/L tức là hơi thấp so với mức bình thường. Nếu chị không có các rối loạn đông máu và bác sĩ khám đánh giá tình trạng sức khỏe ổn định thì chị vẫn được tiêm vaccine Covid- 19.  Tuy nhiên chị phải cung cấp đầy đủ các dữ liệu về bệnh và các chỉ số xét nghiệm cho bác sĩ khám sàng lọc. Bác sĩ sẽ là người đưa ra quyết định cuối cùng cho tiêm vaccine hay không. Chúc chị sức khỏe.  Cảm ơn câu hỏi của chị, nếu còn thêm bất kỳ thắc mắc nào, chị có thể gọi đến hotline 028 7300 6595 hoặc inbox cho fanpage trungtamtiemchungvnvc. Trân trọng!
3173|Tôi đang điều trị bệnh cao huyết áp, đã được 5 năm. Sức khỏe của tôi ổn định và đã được tiêm vaccine Covid-19. Hiện trong toa thuốc của bác sĩ tim mạch kê có thuốc chống đông máu nhưng tôi không dám sử dụng. Xin hỏi bác sĩ là tôi có thể tiếp tục sử dụng thuốc chống đông máu được không? |" Chào bạn, 
Trường hợp của bạn đã tiêm vaccine Covid-19, do vậy, bạn vẫn cần tiếp tục dùng toa thuốc này của bác sĩ tim mạch bình thường. Đồng thời, bạn là người có yếu tố nguy cơ đông máu nên cần phải theo dõi sát các dấu hiệu huyết khối trong vòng 4-28 ngày sau tiêm. Nếu có một trong các dấu hiệu như đau đầu dai dẳng, dữ dội kém hoặc không đáp ứng với các thuốc giảm đau thông thường; các triệu chứng thần kinh khu trú; co giật hoặc mờ hoặc nhìn đôi; khó thở hoặc đau ngực; đau bụng hoặc đau bụng dữ dội; đau phù chi dưới; biểu hiện xuất huyết, chảy máu dưới da hoặc xuất huyết nội tạng thì bạn cần đến ngay cơ sở y tế gần nhất để được thăm khám.
Cảm ơn câu hỏi của bạn. Trân trọng!"
648|Khi nào được coi là tiêm đầy đủ?|"Trung tâm Kiểm soát và Phòng ngừa dịch bệnh Hoa Kỳ định nghĩa người được tiêm chủng đầy đủ là người đã hoàn thành mũi 2 vắc xin Pfizer / BioNTech ít nhất 2 tuần và mũi 1 cách mũi 2 ít nhất ba tuần; người đã được tiêm hai liều Moderna và 2 liều cách nhau 4 tuần; người đã được tiêm một liều Johnson & Johnson.

Thống đốc tiểu bang New Mexico và ông Ned Lamont, Thống đôc tiểu bang Connecticut lại cho rằng sẽ không công nhận tiêm đủ vắc xin đối với những người chưa được tiêm mũi bổ sung. Tuy nhiên, đây chỉ là những ý kiến thiểu số. Đến nay, những người đáp ứng đủ những tiêu chí của Trung tâm Kiểm soát và Phòng ngừa dịch bệnh Hoa Kỳ vẫn sẽ được công nhận là đã tiêm đủ vắc xin."
4069|Virus lây qua không khí, đeo khẩu trang thế nào để giảm nguy cơ?|"Theo Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh (CDC) Mỹ, một cơn hắt hơi có thể tạo ra chùm giọt bắn với tốc độ văng xa với 8,3 m. Khoảng cách di chuyển của các hạt chứa virus phụ thuộc độ ẩm, nhiệt độ, tĩnh điện của môi trường. Chúng có thể lơ lửng trong không khí, bám vào các bề mặt công cộng. Và bất kỳ ai trong bán kính này cũng có khả năng bị virus nCoV xâm nhập, tấn công.

Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh Mỹ, Tổ chức Y tế Thế giới và Bộ Y tế đều khẳng định đeo khẩu trang là biện pháp hữu hiệu để ngăn ngừa lây nhiễm SARS-CoV-2. Cách làm này vẫn có tác dụng với các biến chủng virus mới, virus lây lan trong không khí.

Trong thông điệp 5K của Bộ Y tế, khẩu trang là một trong những yếu tố quan trọng giúp ngăn ngừa đại dịch. Hướng dẫn sử dụng khẩu trang trong phòng chống dịch Covid-19 ban hành kèm theo Quyết định số 1053/QĐ-BYT nêu rõ:

- Cách đeo khẩu trang đúng: Rửa sạch tay với xà bông, nước sát khuẩn chứa 60% trước khi đeo; đeo đúng mặt trong, ngoài, trên, dưới; khi đeo, khẩu trang phải che kín miệng, mũi, đảm bảo không có khe hở giữa mặt và khẩu trang.

Bạn cần lưu ý không chạm tay vào mặt ngoài khẩu trang trong suốt quá trình sử dụng. Nếu chạm vào, chúng ta phải rửa tay đúng cách với xà phòng hoặc dung dịch rửa tay sát khuẩn có chứa ít nhất 60% cồn.

- Cách thải bỏ khẩu trang đúng: Chỉ cầm phần dây đeo sau tai, không chạm vào mặt ngoài; bỏ khẩu trang vào túi kín hoặc thùng rác có nắp đậy; rửa sạch tay sau đó.

Khẩu trang dùng một lần phải được thay sau 24 giờ hoặc mỗi lần bị bẩn, tuyệt đối không được dùng lại. Các loại khẩu trang có thể tái sử dụng cần được giặt sạch, giặt riêng, phơi khô tự nhiên hoặc sấy."
3295|Tôi bị sốc thuốc phản quang trong chụp CT, vậy xin hỏi tôi có nên tiêm vaccine Covid-19 không? | Rất tiếc hiện nay, vaccine Covid-19 có chống chỉ định với các trường hợp phản vệ từ độ 2 trở lên với bất cứ tác nhân nào.
629|Đã có thuốc điều trị và vắc-xin phòng bệnh Covid-19 chưa?|Hiện nay chưa có thuốc điều trị đặc hiệu, vì vậy chủ yếu điều trị triệu chứng, phát hiện và xử trí kịp thời tình trạng suy hô hấp, suy thận và các tạng khác nếu có.
2394|Tôi bị suy giáp - viêm tuyến giáp Hasimoto từ 2018. Hàng ngày uống thuốc. Kết quả xét nghiệm chức năng tuyến giáp ngày 28/6/21 bình thường. Vậy tôi có thể tiêm vaccine Covid-19 không? Cảm ơn bác sĩ.|" Chào bạn 
Với tình trạng bệnh lý của bạn đã ổn định, bạn hoàn toàn có thể được tiêm chủng vaccine Covid-19 nếu không có chống chỉ định nào khác. Bác sĩ sẽ khám trực tiếp để đánh giá tình trạng sức khỏe hiện tại của bạn trước khi chỉ định tiêm chủng. Sau tiêm bạn cần tuân thủ theo đúng hướng dẫn của bác sĩ về theo dõi sau tiêm chủng để kịp thời phát hiện các dấu hiệu bất thường và xử trí sớm.
Chúc bạn sức khỏe. Trân trọng!"
2101|Tôi bị tiểu đường tuýp 2, đang uống thuốc có được tiêm vaccine phòng Covid-19 không? Xin cảm ơn bác sĩ!| Với tình trạng bệnh lý tiểu đường tuýp 2 của anh/chị thì vẫn tiêm phòng vaccine Covid-19 được. Tuy nhiên, theo hướng dẫn của Bộ Y tế thì những trường hợp mắc bệnh lý mãn tính như anh/chị nếu ổn định thì cần được khám sàng lọc, tiêm phòng vaccine Covid-19 tại tuyến bệnh viện hoặc tại các cơ sở có đủ năng lực về hồi sức cấp cứu ban đầu.
1552|Con gái tôi trước đây bị viêm cơ tim bây giờ bác sĩ nói đâ phục hồi nhưng lại bị hở van tim hai lá và ba lá nhẹ cộng máu nhiễm mỡ. Cháu 23 tuổi vậy cháu có chích ngừa vaccine Covid-19 được không ạ?|" Viêm cơ tim là một trong những bệnh lý tim mạch nguy hiểm. Bệnh diễn biến cấp tính, bán cấp hoặc mạn tính với biểu hiện lâm sàng đa dạng. Chúng tôi rất vui khi được biết con gái anh/chị đã hồi phục sau bệnh lý viêm cơ tim, tuy vẫn còn một số tình trạng cần theo dõi và điều trị thêm. Những người có tiền sử bệnh mạn tính vẫn có thể tiêm phòng vaccine Covid-19 tại các cơ sở tiêm chủng trong bệnh viện nếu bệnh đã được điều trị ổn định (có kết luận từ phía bác sĩ điều trị và bệnh không tiến triển trong vòng ít nhất 3 tháng trước tiêm chủng). Trường hợp bệnh chưa được kiểm soát tốt, cần tạm hoãn tiêm chủng.
Cảm ơn câu hỏi của anh/chị. Trân trọng!"
2552|Tôi 44 tuổi, bị co giãn tĩnh mạch và đang uống thuốc. Ngoài ra, tôi còn bị viêm mũi dị ứng. Mẹ tôi năm nay 65 tuổi, có hở van tim, hen suyễn, viêm mũi dị ứng, rối loạn tiền đình va đang uống thuốc bổ não của Pháp.  Chị tôi có bệnh trầm cảm gần 20 năm. Cả gia đình tôi có tiêm được vaccine Covid-19 không? Nếu được tiêm loại nào? Nguyện vọng của gia đình là được tiêm Pfizer và Moderna. Tôi sẵn sàng tiêm vaccine dịch vụ trả phí thì khi nào được tiêm?|" Chào bạn,
Bạn bị co giãn tĩnh mạch và viêm mũi dị ứng nhưng nếu điều trị ổn định có thể tiêm ngừa vaccine Covid-19. Bác sĩ khám sàng lọc sẽ trực tiếp khám và đánh giá tình trạng sức khỏe hiện tại qua các chỉ số như huyết áp, nhịp tim, nhịp thở và các cơ quan khác theo đúng các tiêu chuẩn mà Bộ Y tế hướng dẫn. Nếu không có dấu hiệu nào bất thường, các chỉ số sinh tồn đều trong giới hạn cho phép, bác sĩ sẽ chỉ định tiêm chủng. Sau tiêm cần tuân thủ theo đúng hướng dẫn của bác sĩ về việc theo dõi các phản ứng sau tiêm.
Theo thông tin từ Bộ Y tế, hơn 90.000 liều vaccine Covid-19 Pfizer/BioNTech đã về đến sân bay Nội Bài vào sáng ngày 7/7/2021. Đây là lô vaccine đầu tiên của hãng này về Việt Nam. Hiện nay, Chính phủ chưa có cơ chế triển khai tiêm chủng loại vaccine này.
Theo thông tin từ Cơ quan Phát triển quốc tế Mỹ(USAID), 2 triệu liều vaccine ngừa Covid-19 Moderna do chính phủ Mỹ hỗ trợ thông qua cơ chế COVAX đã về đến sân bay Nội Bài (Hà Nội) và Chính phủ chưa có cơ chế triển khai tiêm chủng loại vaccine này. Bạn vui lòng chờ thêm thông tin từ Chính phủ và Bộ Y tế.
Hiện nay, Việt Nam đang tiến hành tiêm chủng vaccine AstraZeneca (Vương quốc Anh) cho các đối tượng, địa bàn ưu tiên theo hướng dẫn chỉ đạo của Chính Phủ và Bộ Y tế. Hệ thống tiêm chủng VNVC tự hào là đơn vị duy nhất được Bộ Y Tế chỉ định sát cánh cùng các cơ sở y tế Nhà nước thực hiện tiêm chủng cho các đối tượng ưu tiên theo quy định.
Để theo dõi về tình hình vaccine Covid-19 và tiêm vaccine Covid-19, bạn vui lòng theo dõi website vnvc.vn hoặc fanpage trungtamtiemchungvnvc để biết thêm chi tiết. Cảm ơn bạn, chúc bạn nhiều sức khỏe."
939|"Ở Úc, tôi sống chung với một người đang được xét nghiệm COVID-
19. Tôi có nên tự cách ly và cũng cần được xét nghiệm không?"|"Nếu một người trong nhà bị nghi nhiễm, quý vị có thể cần phải cách ly. Điều này sẽ do cơ quan y tế công
của quý vị xác định trên cơ sở từng trường hợp. Cơ quan y tế công của quý vị sẽ liên lạc với quý vị nếu quý
vị cần phải cách ly. Để biết thêm thông tin, hãy đọc tờ thông tin của chúng tôi về home isolation (cách ly
tại nhà)."
4287|Các lợi ích của vắc xin Janssen COVID-19 là gì?|Vắc xin Janssen COVID-19 đã được chứng minh là có thể ngăn ngừa COVID-19. Thời hạn bảo vệ chống lại COVID-19 hiện chưa được xác định.
1829|Tôi bị cường giáp Basdow hơn nột năm và vẫn đang phải uống thuốc, xin hỏi trường hợp của tôi có tiêm vaccine Covid-19 được không? Cảm ơn bác sĩ!| Chào anh, Theo hướng dẫn của Bộ Y tế, những người có bệnh lý mạn tính đã được điều trị ổn định có thể tiêm ngừa vaccine Covid-19. Trong trường hợp bệnh Basedow của anh đã được điều trị ổn định thì anh có thể tiêm ngừa. Trước khi tiêm, bác sĩ sẽ khám trực tiếp để đánh giá tình trạng sức khỏe hiện tại của anh theo đúng hướng dẫn của Bộ Y tế. Anh hãy thông báo cho bác sĩ biết tình trạng bệnh lý của mình cũng như các thuốc hiện đang sử dụng. Chúc anh nhiều sức khỏe.
3662|Dị ứng dạng gì thì không nên tiêm vaccine Covid-19? Ví dụ người bị dị ứng từ nhỏ với một chất nào đó như tôm, phấn hoa, tỏi ... mà khi tiếp xúc, sử dụng các chất đó thì nhịp tiêm đập nhanh. Trường hợp như vậy tiêm vaccine có sao không?| Chào bạn,  Theo hướng dẫn của Bộ Y tế, bạn thuộc nhóm đối tượng phải cẩn trọng khi tiêm vaccine do đó bạn cần phải tiêm chủng tại bệnh viện hoặc cơ sở y tế có đủ năng lực hồi sức cấp cứu ban đầu.  Người có dị ứng khiến nhịp tim đập nhanh có nguy cơ phản vệ (sốc) cao hơn những người khác nên việc tiêm tại các cơ sở có khả năng cấp cứu tốt như các bệnh viện là phù hợp nhất. Tuy nhiên, không phải tất cả những người có tiền sử dị ứng sẽ phản vệ với vaccine.  Điều quan trọng là bạn cần phải biết các triệu chứng phản vệ sớm để thông báo hoặc đến ngay cơ sở y tế để được xử trí kịp thời. Vì vậy, khi khám sàng lọc trước tiêm, bạn cần thông báo với bác sĩ về tình trạng dị ứng của bạn cũng như các triệu chứng mà bạn gặp phải để bác sĩ có thể quyết định chỉ định tiêm chủng và tư vấn cho bạn.  Chúc bạn sức khỏe. Cảm ơn bạn!
3547|Em sinh em bé được 3 tháng, bé đang bú sữa mẹ, tiêm vaccine Covid-19 có cần lưu ý gì? Chồng em da bị chàm, tiêm vaccine có cần lưu ý gì không? |" Chào chị,
Đúng vậy, chị đang nuôi con bằng sữa mẹ nên cần tạm thời hoãn tiêm vaccine Covid-19. Hiện chưa có bằng chứng chứng minh vaccine Covid-19 có tiết qua sữa mẹ hay không. Trong trường hợp nếu đã tiêm chủng vaccine Covid-19 cho phụ nữ đang cho con bú cũng không cần phải ngừng cho bú.
Bệnh lý chàm da của chồng chị vẫn có thể tiêm vaccine, tùy mức độ khác nhau bác sĩ khám sàng lọc sẽ kiểm tra cụ thể và tư vấn chính xác hơn cho chồng chị.
Cảm ơn câu hỏi của chị. Chúc anh chị sức khỏe. Trân trọng!"
84|Nếu tôi đã nhiễm COVID-19 và khỏi bệnh, tôi có cần tiêm vắc-xin COVID-19 nữa không?|"Có, quý vị nên tiêm chủng bất kể quý vị đã bị nhiễm COVID-19 hay chưa. Đó là vì các chuyên gia hiện vẫn chưa biết thời gian quý vị sẽ được bảo vệ không bị nhiễm bệnh lại sau khi khỏi bệnh COVID-19 là bao lâu. Dù quý vị đã khỏi bệnh COVID-19, có khả năng, mặc dù hiếm xảy ra, rằng quý vị có thể bị nhiễm lại vi-rút gây bệnh COVID-19. Các nghiên cứu đã cho thấy việc tiêm chủng giúp tăng cường sự bảo vệ ở những người đã phục hồi sau khi mắc COVID-19. Tìm hiểu thêm về lý do tiêm chủng là cách thức an toàn để xây dựng hàng rào bảo vệ hơn bị nhiễm bệnh.Nếu quý vị được điều trị COVID-19 bằng các kháng thể đơn dòng hoặc huyết tương dưỡng bệnh, quý nên chờ 90 ngày trước khi tiêm vắc-xin ngừa COVID-19. Trao đổi với bác sĩ của quý vị nếu quý vị không chắc rằng các phương pháp điều trị đang thực hiện cho quý vị là gì hoặc khi có thắc mắc về việc tiêm vắc-xin COVID-19.Nếu quý vị hoặc con cái quý ví có tiền sử mắc hội chứng viêm đa hệ thống ở người lớn hoặc trẻ em (MIS-A hoặc MIS-C), hãy xem xét trì hoãn việc tiêm chủng cho tới khi quý vị và con cái quý vị đã khỏi bệnh và sau 90 ngày kể từ ngày chẩn đoán bị MIS-A hoặc MIS-C. Để biết thêm về các khuyến cáo lâm sàng dành cho những người có tiền sử mắc hội chứng đa hệ thống MIS-C hoặc MIS-A.Các chuyên gia vẫn đang tìm hiểu thêm về khoảng thời gian vắc-xin có thể bảo vệ chống lại COVID-19 là bao lâu. CDC sẽ thông báo đến công chúng khi có bằng chứng mới.Trang liên quan:
Lợi ích của việc tiêm chủng
Chuẩn bị chủng ngừa COVID-19"
4472|Cần làm gì khi trẻ mắc COVID-19 phát ban (nổi mẩn)?|"Phát ban có thể là triệu chứng thông thườngkhi nhiễm virus hoặc là dấu hiệu cảnh báo nặng.
Vì vậy, cần báo ngay nhân viên y tế đang theo dõi trẻ để được đánh giá, phân biệt và tư vấn xử trí"
989|Những phản ứng nào sau tiêm là bình thường và có thể tự xử trí tại nhà?|"Sau tiêm vaccine, người dân cần ở lại theo dõi 30 phút tại điểm tiêm chủng. Người lớn tuổi không nên tự chạy xe về nhà. Tự theo dõi sau tiêm trong 28 ngày tiếp theo, đặc biệt trong vòng 7 ngày đầu. Người lớn tuổi cần luôn có người hỗ trợ bên cạnh 24/24 giờ, ít nhất là trong ba ngày đầu tiên.

Tương tự các vaccine khác, vaccine Covid-19 có thể gây tác dụng phụ. Hầu hết phản ứng thường gặp sau tiêm vaccine Covid-19 là nhẹ và tự khỏi sau 1-3 ngày. Trong đó, các phản ứng tại chỗ tiêm thường gặp là sưng, đỏ, đau, nổi cục nhỏ, ngứa, nhức mỏi, đau cánh tay.

Khi bị sưng đau, không bôi, chườm, đắp bất cứ thứ gì lạ (lá cây, dầu gió, trứng gà...) vào chỗ tiêm vì có nguy cơ kích thích phản ứng viêm hay nhiễm trùng. Để giảm đau và cảm giác khó chịu ở vị trí tiêm, người dân có thể áp khăn sạch, mát và ẩm lên vùng sưng đỏ; tập thể dục hoặc massage nhẹ nhàng cho cánh tay; hoặc dùng thuốc giảm đau, thuốc kháng dị ứng theo hướng dẫn của bác sĩ tiêm chủng. Tiếp tục theo dõi, nếu sưng to nhanh thì đi khám ngay.

Các phản ứng toàn thân thường gặp là sốt, mệt mỏi, đau đầu, đau cơ, buồn nôn. Để giảm cảm giác khó chịu do sốt, nên uống nhiều nước, mặc trang phục nhẹ nhàng thoáng mát, đo nhiệt độ thường xuyên.

Nếu sốt dưới 38,5 độ C cần cởi bớt, nới lỏng quần áo, chườm/lau bằng khăn ấm tại trán, hố nách, bẹn; uống đủ nước, không để nhiễm lạnh, đo lại nhiệt độ sau 30 phút.

Sốt từ 38,5 độ C trở lên thì sử dụng thuốc hạ sốt theo chỉ dẫn của nhân viên y tế. Nếu không cắt được sốt hoặc sốt lại trong vòng hai giờ, cần thông báo ngay cho nhân viên y tế và đến cơ sở y tế gần nhất.

Ngoài ra, người cao tuổi, người có bệnh nền sau tiêm vacine cần bổ sung thêm các viên sủi chứa vitamin và điện giải, uống một viên mỗi ngày sau ăn sáng hoặc sau ăn trưa. Đồng thời, nghỉ ngơi, ngủ đủ giấc; không nên uống rượu bia và các chất kích thích ít nhất là trong ba ngày đầu sau tiêm chủng. Nên ăn các thức ăn mềm, dễ tiêu hóa, chia nhỏ bữa ăn, đảm bảo chế độ dinh dưỡng đầy đủ thịt, cá, trứng, sữa, tinh bột, rau xanh, trái cây..."
